2014-02-23,1231,104
2014-02-24,1761,166
2014-02-25,9351,185
2014-02-26,798,182
2014-02-27,2705,41
2014-02-28,902,14
2014-03-01,1299,67
2014-03-02,823,26
2014-03-03,2594,23
2014-03-04,19470,99
2014-03-05,1723,101
2014-03-06,494,18
2014-03-07,419,152
2014-03-08,1382,17
2014-03-09,114,61
2014-03-10,1114,120
2014-03-11,3006,152
2014-03-12,582,93
2014-03-13,341,64
2014-03-14,125,1559
2014-03-15,120,5
2014-03-16,3126,300
2014-03-17,1146,126
2014-03-18,1545,128
2014-03-19,1861,152
2014-03-20,1479,293
2014-03-21,875,68
2014-03-22,5371,573
2014-03-23,558,13
2014-03-24,3218,97
2014-03-25,933,157
2014-03-26,37,67
2014-03-27,569,108
2014-03-28,20,4
2014-03-29,1,1
2014-03-30,55,138
2014-03-31,2505,163
2014-04-01,49,88
2014-04-02,152,92
2014-04-03,192,869
2014-04-04,1933,213
2014-04-05,93,17
2014-04-06,402,16
2014-04-07,679,10
2014-04-08,346,4
2014-04-09,223,4
2014-04-10,847,9
2014-04-11,699,6
2014-04-12,3,1
2014-04-13,4,4
2014-04-14,341,83
2014-04-15,7,4
2014-04-16,838,27
2014-04-17,919,116
2014-04-18,365,151
2014-04-19,791,73
2014-04-20,1577,198
2014-04-21,4708,213
2014-04-22,5124,13
2014-04-23,79,56
2014-04-24,857,166
2014-04-25,543,86
2014-04-26,6,4
2014-04-27,1170,185
2014-04-28,8874,75
2014-04-29,1350,72
2014-04-30,439,36
2014-05-01,361,1450
2014-05-02,554,735
2014-05-03,24,1
2014-05-04,520,316
2014-05-05,3780,145
2014-05-06,822,279
2014-05-07,111,7
2014-05-08,41,135
2014-05-09,538,13
2014-05-11,16,2
2014-05-12,7161,468
2014-05-13,58,90
2014-05-14,156,273
2014-05-15,109,30
2014-05-16,8,0
2014-05-17,9422,1146
2014-05-18,840,297
2014-05-19,1581,120
2014-05-20,2472,456
2014-05-21,184,312
2014-05-22,72,364
2014-05-23,636,63
2014-05-24,486,0
2014-05-25,123,7
2014-05-26,338,14
2014-05-27,1784,210
2014-05-28,2966,484
2014-05-29,466,13
2014-05-30,558,160
2014-05-31,140,0
2014-06-01,12,1
2014-06-02,191,69
2014-06-03,3073,168
2014-06-04,2,1
2014-06-05,2008,236
2014-06-06,3299,129
2014-06-07,4765,370
2014-06-08,9199,164
2014-06-09,1730,110
2014-06-10,948,14
2014-06-11,87,717
2014-06-12,81,48
2014-06-13,1021,141
2014-06-14,37,84
2014-06-15,1091,90
2014-06-16,689,41
2014-06-17,252,398
2014-06-18,1295,72
2014-06-19,2739,482
2014-06-20,1885,216
2014-06-21,300,114
2014-06-22,1224,65
2014-06-23,2464,175
2014-06-24,1552,49
2014-06-25,1694,46
2014-06-26,594,16
2014-06-27,354,17
2014-06-29,306,297
2014-06-30,508,137
2014-07-01,2251,162
2014-07-02,2346,59
2014-07-03,2120,139
2014-07-04,1715,178
2014-07-05,230,27
2014-07-06,1853,97
2014-07-07,6405,243
2014-07-08,136,8
2014-07-09,550,871
2014-07-10,305,105
2014-07-11,615,25
2014-07-12,246,32
2014-07-13,230,243
2014-07-14,5,1
2014-07-15,33,19
2014-07-16,3981,139
2014-07-17,1919,13
2014-07-18,2718,22
2014-07-19,1776,29
2014-07-20,25,0
2014-07-21,914,564
2014-07-22,110,12
2014-07-23,90,9
2014-07-24,880,378
2014-07-25,578,1
2014-07-26,2869,143
2014-07-28,1572,29
2014-07-29,2033,24
2014-07-30,941,66
2014-07-31,88,45
2014-08-01,32,0
2014-08-02,2255,62
2014-08-03,5569,109
2014-08-04,1135,211
2014-08-05,214,58
2014-08-06,205,206
2014-08-07,248,197
2014-08-08,1601,8
2014-08-10,0,5
2014-08-11,905,12
2014-08-12,950,18
2014-08-13,2000,92
2014-08-14,8367,524
2014-08-15,4197,539
2014-08-16,1863,174
2014-08-17,4386,198
2014-08-18,4667,87
2014-08-19,1689,155
2014-08-20,2494,1167
2014-08-21,3423,1109
2014-08-22,1497,94
2014-08-23,6605,4
2014-08-24,37,17
2014-08-25,1995,148
2014-08-26,1899,283
2014-08-27,7422,506
2014-08-28,9452,823
2014-08-29,6240,522
2014-08-30,2452,365
2014-08-31,5152,238
2014-09-01,1430,224
2014-09-02,4241,373
2014-09-03,3666,299
2014-09-04,3182,101
2014-09-05,9815,800
2014-09-06,961,24
2014-09-07,10053,509
2014-09-08,12922,1494
2014-09-09,7947,1011
2014-09-10,4852,601
2014-09-11,9289,795
2014-09-12,9121,431
2014-09-13,5335,223
2014-09-14,8246,222
2014-09-15,2776,440
2014-09-16,6397,367
2014-09-17,3241,1121
2014-09-18,13090,794
2014-09-19,4864,216
2014-09-20,10234,233
2014-09-21,4518,353
2014-09-22,8891,452
2014-09-23,4253,101
2014-09-24,2006,94
2014-09-25,4969,170
2014-09-26,1120,150
2014-09-27,2957,41
2014-09-28,4022,30
2014-09-29,5679,600
2014-09-30,1425,191
2014-10-01,1895,173
2014-10-02,165,31
2014-10-03,0,1
2014-10-04,10012,443
2014-10-05,16762,190
2014-10-06,2001,127
2014-10-07,2500,4
2014-10-08,2691,192
2014-10-09,4660,474
2014-10-10,7949,670
2014-10-11,789,89
2014-10-12,262,7
2014-10-13,3923,55
2014-10-14,1231,26
2014-10-15,192,137
2014-10-16,20,8
2014-10-17,2766,89
2014-10-18,61,0
2014-10-19,670,71
2014-10-20,26,28
2014-10-21,1517,599
2014-10-22,2208,257
2014-10-23,481,56
2014-10-24,1279,6
2014-10-25,5001,9
2014-10-26,13890,217
2014-10-27,9311,324
2014-10-28,4444,307
2014-10-29,5278,235
2014-10-30,3751,709
2014-10-31,931,718
2014-11-01,3,0
2014-11-02,174,75
2014-11-03,1123,131
2014-11-04,748,72
2014-11-05,5084,89
2014-11-06,34,27
2014-11-07,9062,311
2014-11-08,4220,669
2014-11-09,1726,92
2014-11-10,1120,257
2014-11-11,1282,20
2014-11-12,187,32
2014-11-13,177,4
2014-11-14,1240,202
2014-11-15,2470,407
2014-11-16,1862,355
2014-11-17,9,18
2014-11-18,268,136
2014-11-19,99,5
2014-11-20,237,20
2014-11-21,697,8
2014-11-22,3356,77
2014-11-23,7949,470
2014-11-24,9729,343
2014-11-25,11200,425
2014-11-26,10511,345
2014-11-27,6017,87
2014-11-28,8433,1726
2014-11-29,2537,118
2014-11-30,5170,62
2014-12-01,5486,313
2014-12-02,2044,10
2014-12-03,2079,41
2014-12-04,1019,12
2014-12-05,570,8
2014-12-06,1977,330
2014-12-07,2388,9
2014-12-08,137,13
2014-12-09,394,122
2014-12-10,2,3
2014-12-11,3481,119
2014-12-12,360,1
2014-12-13,1466,150
2014-12-14,4856,241
2014-12-15,3086,15
2014-12-16,2516,39
2014-12-17,84,14
2014-12-18,2322,43
2014-12-19,2157,85
2014-12-20,1720,6
2014-12-21,2835,110
2014-12-22,296,30
2014-12-23,3193,47
2014-12-24,5638,50
2014-12-25,42,8
2014-12-26,2934,46
2014-12-27,9505,62
2014-12-28,5066,56
2014-12-29,1181,37
2014-12-30,4289,152
2014-12-31,2936,214
2015-01-01,2138,4
2015-01-02,2074,14
2015-01-03,129,10
2015-01-04,304,62
2015-01-05,3744,12
2015-01-06,8,12
2015-01-07,3641,37
2015-01-08,12,0
2015-01-09,0,2
2015-01-10,22,195
2015-01-11,3619,186
2015-01-12,116,60
2015-01-13,3,1
2015-01-14,303,49
2015-01-15,449,80
2015-01-16,2109,27
2015-01-17,2970,125
2015-01-18,1844,42
2015-01-19,562,12
2015-01-20,325,23
2015-01-21,1,0
2015-01-22,2904,90
2015-01-23,1167,26
2015-01-24,559,375
2015-01-25,51,12
2015-01-26,210,75
2015-01-27,391,113
2015-01-28,574,256
2015-01-29,2717,191
2015-01-30,1173,13
2015-01-31,251,38
2015-02-01,705,133
2015-02-02,2409,116
2015-02-03,951,75
2015-02-04,1010,213
2015-02-05,558,153
2015-02-06,340,49
2015-02-07,244,71
2015-02-08,1235,13
2015-02-09,8486,799
2015-02-10,9123,801
2015-02-11,4375,804
2015-02-12,12043,929
2015-02-13,21193,929
2015-02-14,29356,1045
2015-02-15,61504,2872
2015-02-16,42544,1378
2015-02-17,19635,994
2015-02-18,19118,558
2015-02-19,39292,876
2015-02-20,29722,1215
2015-02-21,27778,921
2015-02-22,15378,1184
2015-02-23,26072,2335
2015-02-24,26837,2291
2015-02-25,27559,1173
2015-02-26,24724,541
2015-02-27,40304,1579
2015-02-28,31371,2041
2015-03-01,63589,1182
2015-03-02,36411,923
2015-03-03,17157,1598
2015-03-04,30134,2125
2015-03-05,27053,425
2015-03-06,21323,766
2015-03-07,12761,487
2015-03-08,14967,1295
2015-03-09,6172,564
2015-03-10,9180,704
2015-03-11,8709,140
2015-03-12,6077,516
2015-03-13,735,66
2015-03-14,15239,1102
2015-03-15,18697,282
2015-03-16,9562,330
2015-03-17,18013,128
2015-03-18,28477,229
2015-03-19,32197,294
2015-03-20,28858,147
2015-03-21,33059,172
2015-03-22,33703,680
2015-03-23,36797,1644
2015-03-24,15502,3307
2015-03-25,32096,858
2015-03-26,33076,455
2015-03-27,37329,2619
2015-03-28,19162,2696
2015-03-29,23204,4546
2015-03-30,7668,404
2015-03-31,20485,490
2015-04-01,23171,324
2015-04-02,52090,1129
2015-04-03,26316,1708
2015-04-04,16927,235
2015-04-05,36132,239
2015-04-06,12820,194
2015-04-07,27596,1532
2015-04-08,16938,906
2015-04-09,11891,489
2015-04-10,9074,609
2015-04-11,13861,115
2015-04-12,11179,375
2015-04-13,12149,413
2015-04-14,9558,221
2015-04-15,12494,353
2015-04-16,9280,301
2015-04-17,10590,1241
2015-04-18,9461,236
2015-04-19,14475,544
2015-04-20,9374,1339
2015-04-21,9919,1097
2015-04-22,6931,848
2015-04-23,5236,858
2015-04-24,2442,64
2015-04-25,318804,9257
2015-04-26,757559,30100
2015-04-27,771724,42996
2015-04-28,763492,53446
2015-04-29,870451,84549
2015-04-30,805321,111287
2015-05-01,605410,73607
2015-05-02,347721,169027
2015-05-03,384023,93894
2015-05-04,461778,106537
2015-05-05,547474,104153
2015-05-06,421333,92289
2015-05-07,279640,106615
2015-05-08,277343,79949
2015-05-09,212132,71794
2015-05-10,150668,52915
2015-05-11,170555,153451
2015-05-12,247949,145918
2015-05-13,282554,168978
2015-05-14,272742,229424
2015-05-15,297780,168672
2015-05-16,200319,23036
2015-05-17,170745,19909
2015-05-18,154277,50364
2015-05-19,161714,14674
2015-05-20,128640,12687
2015-05-21,144788,17620
2015-05-22,141407,13557
2015-05-23,98068,8380
2015-05-24,164330,12419
2015-05-25,223096,162546
2015-05-26,150138,33549
2015-05-27,123900,9939
2015-05-28,116422,14674
2015-05-29,67464,10285
2015-05-30,71561,11927
2015-05-31,87179,16120
2015-06-01,92859,12421
2015-06-02,86872,7067
2015-06-03,59060,5301
2015-06-04,83542,6735
2015-06-05,45444,5634
2015-06-06,42396,7650
2015-06-07,64477,5260
2015-06-08,70853,7673
2015-06-09,60209,7476
2015-06-10,54773,2977
2015-06-11,51533,2511
2015-06-12,62963,1592
2015-06-13,34820,1598
2015-06-14,0,1647
2015-06-15,0,4902
2015-06-16,0,4890
2015-06-17,0,3232
2015-06-18,0,1791
2015-06-19,0,4837
2015-06-20,0,3327
2015-06-21,0,9603
2015-06-22,0,2829
2015-06-23,0,4561
2015-06-24,0,1410
2015-06-25,0,1588
2015-06-26,0,2739
2015-06-27,0,2445
2015-06-28,0,1908
2015-06-29,0,2921
2015-06-30,0,1044
2015-07-01,0,11368
2015-07-02,0,10425
2015-07-03,0,1593
2015-07-04,0,1619
2015-07-05,0,2837
2015-07-06,0,4300
2015-07-07,0,1235
2015-07-08,0,1812
2015-07-09,0,1943
2015-07-10,0,1244
2015-07-11,0,1652
2015-07-12,0,325
2015-07-13,0,1711
2015-07-14,0,2392
2015-07-15,0,1754
2015-07-16,0,1531
2015-07-17,0,5775
2015-07-18,0,112
2015-07-19,0,1058
2015-07-20,0,1172
2015-07-21,0,188
2015-07-22,0,466
2015-07-23,0,808
2015-07-24,0,681
2015-07-25,0,347
2015-07-26,0,550
2015-07-27,0,484
2015-07-28,0,778
2015-07-29,0,2846
2015-07-30,0,403
2015-07-31,0,1199
2015-08-01,0,410
2015-08-02,0,649
2015-08-03,0,583
2015-08-04,0,662
2015-08-05,0,1550
2015-08-06,0,3846
2015-08-07,0,1166
2015-08-08,0,172
2015-08-09,0,323
2015-08-10,0,610
2015-08-11,0,692
2015-08-12,0,1220
2015-08-13,0,153
2015-08-14,0,619
2015-08-15,0,37
2015-08-16,0,295
2015-08-17,0,166
2015-08-18,0,851
2015-08-19,0,217
2015-08-20,0,722
2015-08-21,0,8
2015-08-22,0,80
2015-08-23,0,55
2015-08-24,0,165
2015-08-25,0,160
2015-08-26,0,43
2015-08-27,0,938
2015-08-28,0,351
2015-08-29,0,242
2015-08-30,0,31
2015-08-31,0,97
2015-09-01,0,469
2015-09-02,0,194
2015-09-03,0,131
2015-09-04,0,1252
2015-09-05,0,176
2015-09-06,0,3
2015-09-07,0,44
2015-09-08,0,721
2015-09-09,0,114
2015-09-10,0,72
2015-09-11,0,235
2015-09-12,0,12
2015-09-13,0,477
2015-09-14,0,328
2015-09-15,0,380
2015-09-16,0,59
2015-09-17,0,86
2015-09-18,0,31
2015-09-19,0,75
2015-09-20,0,121
2015-09-21,0,242
2015-09-22,0,266
2015-09-23,0,454
2015-09-24,0,677
2015-09-25,0,102
2015-09-26,0,13
2015-09-27,0,233
2015-09-28,0,122
2015-09-29,0,1115
2015-09-30,0,482
2015-10-01,0,1000
2015-10-02,0,83
2015-10-03,0,19
2015-10-04,0,63
2015-10-05,0,77
2015-10-06,0,530
2015-10-07,0,485
2015-10-08,0,68
2015-10-09,0,38
2015-10-10,0,103
2015-10-11,0,1293
2015-10-12,0,427
2015-10-13,0,2014
2015-10-14,0,422
2015-10-15,0,190
2015-10-16,0,6426
2015-10-17,0,121
2015-10-18,0,163
2015-10-19,0,229
2015-10-20,0,180
2015-10-21,0,509
2015-10-22,0,373
2015-10-23,0,68
2015-10-24,0,219
2015-10-25,0,274
2015-10-26,0,159
2015-10-27,0,148
2015-10-28,0,259
2015-10-29,0,316
2015-10-30,0,379
2015-10-31,0,173
2015-11-01,0,538
2015-11-02,0,569
2015-11-03,0,608
2015-11-04,0,1206
2015-11-05,0,384
2015-11-06,0,187
2015-11-07,0,143
2015-11-08,0,1688
2015-11-09,0,1776
2015-11-10,0,86
2015-11-11,0,1157
2015-11-12,0,433
2015-11-13,0,1076
2015-11-14,0,24
2015-11-15,0,611
2015-11-16,0,450
2015-11-17,0,1023
2015-11-18,0,1694
2015-11-19,0,1398
2015-11-20,0,970
2015-11-21,0,363
2015-11-22,0,1200
2015-11-23,0,299
2015-11-24,0,804
2015-11-25,0,485
2015-11-26,0,345
2015-11-27,0,248
2015-11-28,0,724
2015-11-29,0,222
2015-11-30,0,186
2015-12-01,0,1614
2015-12-02,0,711
2015-12-03,0,607
2015-12-04,0,227
2015-12-05,0,143
2015-12-06,0,21
2015-12-07,0,614
2015-12-08,0,126
2015-12-09,0,38
2015-12-10,0,27
2015-12-11,0,41
2015-12-12,0,75
2015-12-13,0,1621
2015-12-14,0,9
2015-12-15,0,188
2015-12-16,0,106
2015-12-17,0,22
2015-12-18,0,20
2015-12-19,0,33
2015-12-20,0,10
2015-12-21,0,67
2015-12-22,0,81
2015-12-23,0,27
2015-12-24,0,6
2015-12-25,0,38
2015-12-26,0,150
2015-12-27,0,337
2015-12-28,0,119
2015-12-29,0,79
2015-12-30,0,34
2015-12-31,0,249
2016-01-01,0,208
2016-01-02,0,85
2016-01-03,0,235
2016-01-04,0,58
2016-01-05,0,21
2016-01-06,0,126
2016-01-07,0,182
2016-01-08,0,86
2016-01-09,0,1
2016-01-10,0,555
2016-01-11,0,28
2016-01-12,0,18
2016-01-13,0,48
2016-01-14,0,83
2016-01-15,0,6
2016-01-16,0,23
2016-01-17,0,53
2016-01-18,0,41
2016-01-19,0,253
2016-01-20,0,116
2016-01-21,0,277
2016-01-22,0,84
2016-01-23,0,61
2016-01-24,0,18
2016-01-25,0,8
2016-01-26,0,72
2016-01-27,0,10
2016-01-28,0,7
2016-01-29,0,83
2016-01-30,0,81
2016-01-31,0,80
2016-02-01,0,11
2016-02-02,0,71
2016-02-03,0,44
2016-02-04,0,1
2016-02-05,0,35
2016-02-06,0,94
2016-02-07,0,61
2016-02-08,0,39
2016-02-09,0,120
2016-02-10,0,79
2016-02-11,0,48
2016-02-12,0,350
2016-02-13,0,437
2016-02-14,0,765
2016-02-15,0,166
2016-02-16,0,397
2016-02-17,0,2954
2016-02-18,0,336
2016-02-19,0,1199
2016-02-20,0,1784
2016-02-21,0,548
2016-02-22,0,806
2016-02-23,0,1500
2016-02-24,0,1792
2016-02-25,0,1339
2016-02-26,0,1109
2016-02-27,0,1283
2016-02-28,0,746
2016-02-29,0,296
2016-03-01,0,842
2016-03-02,0,249
2016-03-03,0,235
2016-03-04,0,346
2016-03-05,0,616
2016-03-06,0,183
2016-03-07,0,15
2016-03-08,0,31
2016-03-09,0,35
2016-03-10,0,95
2016-03-11,0,78
2016-03-12,0,469
2016-03-13,0,207
2016-03-14,0,63
2016-03-15,0,95
2016-03-16,0,196
2016-03-17,0,610
2016-03-18,0,81
2016-03-19,0,27
2016-03-20,0,783
2016-03-21,0,132
2016-03-22,0,19
2016-03-23,0,53
2016-03-24,0,302
2016-03-25,0,321
2016-03-26,0,151
2016-03-27,0,871
2016-03-28,0,136
2016-03-29,0,9
2016-03-30,0,160
2016-03-31,0,259
2016-04-01,0,614
2016-04-02,0,326
2016-04-03,0,489
2016-04-04,0,556
2016-04-05,0,385
2016-04-06,0,1281
2016-04-07,0,360
2016-04-08,0,726
2016-04-09,0,582
2016-04-10,0,667
2016-04-11,0,456
2016-04-12,0,269
2016-04-13,0,147
2016-04-14,0,317
2016-04-15,0,150
2016-04-16,0,123
2016-04-17,0,121
2016-04-18,0,78
2016-04-19,0,76
2016-04-20,0,59
2016-04-21,0,254
2016-04-22,0,1224
2016-04-23,0,359
2016-04-24,0,248
2016-04-25,0,41
2016-04-26,0,99
2016-04-27,0,170
2016-04-28,0,709
2016-04-29,0,375
2016-04-30,0,160
2016-05-01,0,150
2016-05-02,0,127
2016-05-03,0,854
2016-05-04,0,479
2016-05-05,0,147
2016-05-06,0,547
2016-05-07,0,35
2016-05-08,0,624
2016-05-09,0,283
2016-05-10,0,487
2016-05-11,0,2357
2016-05-12,0,1323
2016-05-13,0,383
2016-05-14,0,99
2016-05-15,0,273
2016-05-16,0,214
2016-05-17,0,1233
2016-05-18,0,1259
2016-05-19,0,810
2016-05-20,0,320
2016-05-21,0,40
2016-05-22,0,154
2016-05-23,0,1020
2016-05-24,0,929
2016-05-25,0,383
2016-05-26,0,701
2016-05-27,0,1019
2016-05-28,0,60
2016-05-29,0,148
2016-05-30,0,620
2016-05-31,0,846
2016-06-01,0,701
2016-06-02,0,663
2016-06-03,0,430
2016-06-04,0,476
2016-06-05,0,214
2016-06-06,0,1860
2016-06-07,0,1363
2016-06-08,0,2567
2016-06-09,0,2020
2016-06-10,0,133
2016-06-11,0,92
2016-06-12,0,1297
2016-06-13,0,512
2016-06-14,0,1038
2016-06-15,0,162
2016-06-16,0,387
2016-06-17,0,2207
2016-06-18,0,22
2016-06-19,0,1453
2016-06-20,0,728
2016-06-21,0,716
2016-06-22,0,58
2016-06-23,0,187
2016-06-24,0,577
2016-06-25,0,56
2016-06-26,0,5182
2016-06-27,0,310
2016-06-28,0,1713
2016-06-29,0,310
2016-06-30,0,861
2016-07-01,0,128
2016-07-02,0,87
2016-07-03,0,323
2016-07-04,0,119
2016-07-05,0,43
2016-07-06,0,154
2016-07-07,0,1642
2016-07-08,0,65
2016-07-09,0,1
2016-07-10,0,880
2016-07-11,0,383
2016-07-12,0,136
2016-07-13,0,3
2016-07-14,0,287
2016-07-15,0,20
2016-07-16,0,14
2016-07-17,0,42
2016-07-18,0,88
2016-07-19,0,281
2016-07-20,0,206
2016-07-21,0,197
2016-07-22,0,491
2016-07-23,0,38
2016-07-24,0,27
2016-07-25,0,30
2016-07-26,0,68
2016-07-27,0,1046
2016-07-28,0,357
2016-07-29,0,828
2016-07-30,0,50
2016-07-31,0,38
2016-08-01,0,883
2016-08-02,0,678
2016-08-03,0,26
2016-08-04,0,83
2016-08-05,0,118
2016-08-06,0,8
2016-08-07,0,53
2016-08-08,0,292
2016-08-09,0,84
2016-08-10,0,69
2016-08-11,0,155
2016-08-12,0,103
2016-08-13,0,92
2016-08-14,0,2140
2016-08-15,0,58
2016-08-16,0,1445
2016-08-17,0,18
2016-08-18,0,23
2016-08-19,0,89
2016-08-20,0,59
2016-08-21,0,101
2016-08-22,0,615
2016-08-23,0,457
2016-08-24,0,657
2016-08-25,0,382
2016-08-26,0,47
2016-08-27,0,178
2016-08-28,0,91
2016-08-29,0,1128
2016-08-30,0,609
2016-08-31,0,359
2016-09-01,0,44
2016-09-02,0,73
2016-09-03,0,8
2016-09-04,0,38
2016-09-05,0,91
2016-09-06,0,598
2016-09-07,0,231
2016-09-08,0,383
2016-09-09,0,44
2016-09-10,0,1
2016-09-11,0,204
2016-09-12,0,265
2016-09-13,0,68
2016-09-14,0,56
2016-09-15,0,14
2016-09-16,0,731
2016-09-17,0,25
2016-09-18,0,37
2016-09-19,0,30
2016-09-20,0,99
2016-09-21,0,197
2016-09-22,0,154
2016-09-23,0,156
2016-09-24,0,47
2016-09-25,0,58
2016-09-26,0,478
2016-09-27,0,113
2016-09-28,0,14
2016-09-29,0,18
2016-09-30,0,61
2016-10-01,0,5
2016-10-02,0,10
2016-10-03,0,2
2016-10-04,0,96
2016-10-05,0,248
2016-10-06,0,55
2016-10-07,0,74
2016-10-08,0,3
2016-10-09,0,4
2016-10-10,0,7
2016-10-11,0,32
2016-10-12,0,9
2016-10-13,0,64
2016-10-14,0,51
2016-10-15,0,262
2016-10-16,0,7
2016-10-17,0,70
2016-10-18,0,41
2016-10-19,0,385
2016-10-20,0,121
2016-10-21,0,71
2016-10-22,0,299
2016-10-23,0,109
2016-10-24,0,89
2016-10-25,0,575
2016-10-26,0,1296
2016-10-27,0,1024
2016-10-28,0,718
2016-10-29,0,6
2016-10-30,0,28
